Time,num_cases
542.75,385031
543,385031
543.25,385031
543.5,385031
543.75,385031
544,385031
544.25,385031
544.5,385031
544.75,385031
545,385031
545.25,385031
545.5,385031
545.75,385031
546,385031
546.25,385031
546.5,385031
546.75,385031
547,385031
547.25,385031
547.5,385031
547.75,385031
548,385031
548.25,385031
548.5,385031
548.75,385031
549,385031
549.25,385031
549.5,385031
549.75,385031
550,385031
550.25,385031
550.5,385031
550.75,385031
551,385031
551.25,385031
551.5,385031
551.75,385031
552,385031
552.25,385031
552.5,385031
552.75,385031
553,385031
553.25,385031
553.5,385031
553.75,385031
554,385031
554.25,385031
554.5,385031
554.75,385031
555,385031
555.25,385031
555.5,385031
555.75,385031
556,385031
556.25,385031
556.5,385031
556.75,385031
557,385031
557.25,385031
557.5,385031
557.75,385031
558,385031
558.25,385031
558.5,385031
558.75,385031
559,385031
559.25,385031
559.5,385031
559.75,385031
560,385031
560.25,385031
560.5,385031
560.75,385031
561,385031
561.25,385031
561.5,385031
561.75,385031
562,385031
562.25,385031
562.5,385031
562.75,385031
563,385031
563.25,385031
563.5,385031
563.75,385031
564,385031
564.25,385031
564.5,385031
564.75,385031
565,385031
565.25,385031
565.5,385031
565.75,385031
566,385031
566.25,385031
566.5,385031
566.75,385031
567,385031
567.25,385031
567.5,385031
567.75,385031
568,385031
568.25,385031
568.5,385031
568.75,385031
569,385031
569.25,385031
569.5,385031
569.75,385031
570,385031
570.25,385031
570.5,385031
570.75,385031
571,385031
571.25,385031
571.5,385031
571.75,385031
572,385031
572.25,385031
572.5,385031
572.75,385031
573,385031
573.25,385031
573.5,385031
573.75,385031
574,385031
574.25,385031
574.5,385031
574.75,385031
575,385031
575.25,385031
575.5,385031
575.75,385031
576,385031
576.25,385031
576.5,385031
576.75,385031
577,385031
577.25,385031
577.5,385031
577.75,385031
578,385031
578.25,385031
578.5,385031
578.75,385031
579,385031
579.25,385031
579.5,385031
579.75,385031
580,385031
580.25,385031
580.5,385031
580.75,385031
581,385031
581.25,385031
581.5,385031
581.75,385031
582,385031
582.25,385031
582.5,385031
582.75,385031
583,385031
583.25,385031
583.5,385031
583.75,385031
584,385031
584.25,385031
584.5,385031
584.75,385031
585,385031
585.25,385031
585.5,385031
585.75,385031
586,385031
586.25,385031
586.5,385031
586.75,385031
587,385031
587.25,385031
587.5,385031
587.75,385031
588,385031
588.25,385031
588.5,385031
588.75,385031
589,385031
589.25,385031
589.5,385031
589.75,385031
590,385031
590.25,385031
590.5,385031
590.75,385031
591,385031
591.25,385031
591.5,385031
591.75,385031
592,385031
592.25,385031
592.5,385031
592.75,385031
593,385031
593.25,385031
593.5,385031
593.75,385031
594,385031
594.25,385031
594.5,385031
594.75,385031
595,385031
595.25,385031
595.5,385031
595.75,385031
596,385031
596.25,385031
596.5,385031
596.75,385031
597,385031
597.25,385031
597.5,385031
597.75,385031
598,385031
598.25,385031
598.5,385031
598.75,385031
599,385031
599.25,385031
599.5,385031
599.75,385031
